Vide;Time;Value
-------------------- N19 --------------------
2018-06-21T15:39:18.4450000;0;473.321939756462
2018-06-21T15:39:18.4470000;2;474.167912839137
2018-06-21T15:39:18.4490000;4;474.379406109806
2018-06-21T15:39:18.4510000;6;474.802392651143
2018-06-21T15:39:18.4530000;8;472.052980132450
2018-06-21T15:39:18.4550000;10;464.862208929716
2018-06-21T15:39:18.4570000;12;455.133518478958
2018-06-21T15:39:18.4590000;14;448.154240546892
2018-06-21T15:39:18.4610000;16;443.289895321513
2018-06-21T15:39:18.4630000;18;438.848536637471
2018-06-21T15:39:18.4650000;20;436.310617389447
2018-06-21T15:39:18.4670000;22;434.618671224097
2018-06-21T15:39:18.4690000;24;433.984191412091
2018-06-21T15:39:18.4710000;26;433.984191412091
2018-06-21T15:39:18.4730000;28;437.791070284127
2018-06-21T15:39:18.4750000;30;445.616321298868
2018-06-21T15:39:18.4770000;32;456.613971373638
2018-06-21T15:39:18.4790000;34;463.804742576373
2018-06-21T15:39:18.4810000;36;469.726554155095
2018-06-21T15:39:18.4830000;38;475.436872463149
2018-06-21T15:39:18.4850000;40;477.974791711173
2018-06-21T15:39:18.4870000;42;479.243751335185
2018-06-21T15:39:18.4890000;44;480.089724417859
2018-06-21T15:39:18.4910000;46;478.397778252510
2018-06-21T15:39:18.4930000;48;477.340311899167
2018-06-21T15:39:18.4950000;50;476.071352275155
2018-06-21T15:39:18.4970000;52;474.379406109806
2018-06-21T15:39:18.4990000;54;473.110446485794
2018-06-21T15:39:18.5010000;56;471.841486861782
2018-06-21T15:39:18.5030000;58;470.149540696432
2018-06-21T15:39:18.5050000;60;469.303567613758
2018-06-21T15:39:18.5070000;62;468.457594531083
2018-06-21T15:39:18.5090000;64;466.977141636402
2018-06-21T15:39:18.5110000;66;467.188634907071
2018-06-21T15:39:18.5130000;68;466.131168553728
2018-06-21T15:39:18.5150000;70;465.496688741722
2018-06-21T15:39:18.5170000;72;464.862208929716
2018-06-21T15:39:18.5190000;74;464.862208929716
2018-06-21T15:39:18.5210000;76;463.593249305704
2018-06-21T15:39:18.5230000;78;462.747276223029
2018-06-21T15:39:18.5250000;80;462.747276223029
2018-06-21T15:39:18.5270000;82;461.901303140355
2018-06-21T15:39:18.5290000;84;462.324289681692
2018-06-21T15:39:18.5310000;86;462.958769493698
2018-06-21T15:39:18.5330000;88;463.170262764367
2018-06-21T15:39:18.5350000;90;463.804742576373
2018-06-21T15:39:18.5370000;92;463.593249305704
2018-06-21T15:39:18.5390000;94;462.958769493698
2018-06-21T15:39:18.5410000;96;463.593249305704
2018-06-21T15:39:18.5430000;98;464.650715659047
2018-06-21T15:39:18.5450000;100;465.073702200385
2018-06-21T15:39:18.5470000;102;466.342661824396
2018-06-21T15:39:18.5490000;104;466.342661824396
2018-06-21T15:39:18.5510000;106;466.977141636402
2018-06-21T15:39:18.5530000;108;467.823114719077
2018-06-21T15:39:18.5550000;110;468.246101260414
2018-06-21T15:39:18.5570000;112;469.515060884426
2018-06-21T15:39:18.5590000;114;470.995513779107
2018-06-21T15:39:18.5610000;116;472.052980132450
2018-06-21T15:39:18.5630000;118;472.898953215125
2018-06-21T15:39:18.5650000;120;474.379406109806
2018-06-21T15:39:18.5670000;122;474.802392651143
2018-06-21T15:39:18.5690000;124;476.494338816492
2018-06-21T15:39:18.5710000;126;477.974791711173
2018-06-21T15:39:18.5730000;128;479.243751335185
2018-06-21T15:39:18.5750000;130;479.878231147191
2018-06-21T15:39:18.5770000;132;481.358684041871
2018-06-21T15:39:18.5790000;134;482.204657124546
2018-06-21T15:39:18.5810000;136;482.839136936552
2018-06-21T15:39:18.5830000;138;483.050630207221
2018-06-21T15:39:18.5850000;140;482.839136936552
2018-06-21T15:39:18.5870000;142;482.839136936552
2018-06-21T15:39:18.5890000;144;482.627643665883
2018-06-21T15:39:18.5910000;146;482.204657124546
2018-06-21T15:39:18.5930000;148;482.204657124546
2018-06-21T15:39:18.5950000;150;482.627643665883
2018-06-21T15:39:18.5970000;152;482.204657124546
2018-06-21T15:39:18.5990000;154;482.416150395215
2018-06-21T15:39:18.6010000;156;483.473616748558
2018-06-21T15:39:18.6030000;158;484.108096560564
2018-06-21T15:39:18.6050000;160;485.165562913907
2018-06-21T15:39:18.6070000;162;485.588549455245
2018-06-21T15:39:18.6090000;164;486.223029267251
2018-06-21T15:39:18.6110000;166;487.069002349925
2018-06-21T15:39:18.6130000;168;487.491988891263
2018-06-21T15:39:18.6150000;170;487.703482161931
2018-06-21T15:39:18.6170000;172;488.972441785943
2018-06-21T15:39:18.6190000;174;489.395428327281
2018-06-21T15:39:18.6210000;176;490.452894680624
2018-06-21T15:39:18.6230000;178;491.510361033967
2018-06-21T15:39:18.6250000;180;491.298867763298
2018-06-21T15:39:18.6270000;182;491.087374492630
2018-06-21T15:39:18.6290000;184;490.875881221961
2018-06-21T15:39:18.6310000;186;491.933347575304
2018-06-21T15:39:18.6330000;188;492.567827387310
2018-06-21T15:39:18.6350000;190;492.990813928648
2018-06-21T15:39:18.6370000;192;492.356334116642
2018-06-21T15:39:18.6390000;194;492.779320657979
2018-06-21T15:39:18.6410000;196;492.779320657979
2018-06-21T15:39:18.6430000;198;491.298867763298
2018-06-21T15:39:18.6450000;200;491.933347575304
2018-06-21T15:39:18.6470000;202;492.779320657979
2018-06-21T15:39:18.6490000;204;492.567827387310
2018-06-21T15:39:18.6510000;206;491.933347575304
2018-06-21T15:39:18.6530000;208;491.510361033967
2018-06-21T15:39:18.6550000;210;490.875881221961
2018-06-21T15:39:18.6570000;212;491.510361033967
2018-06-21T15:39:18.6590000;214;490.875881221961
2018-06-21T15:39:18.6610000;216;490.875881221961
2018-06-21T15:39:18.6630000;218;490.875881221961
2018-06-21T15:39:18.6650000;220;490.664387951292
2018-06-21T15:39:18.6670000;222;490.029908139286
2018-06-21T15:39:18.6690000;224;490.875881221961
2018-06-21T15:39:18.6710000;226;490.875881221961
2018-06-21T15:39:18.6730000;228;490.875881221961
2018-06-21T15:39:18.6750000;230;491.087374492630
2018-06-21T15:39:18.6770000;232;490.029908139286
2018-06-21T15:39:18.6790000;234;489.395428327281
2018-06-21T15:39:18.6810000;236;488.972441785943
2018-06-21T15:39:18.6830000;238;488.972441785943
2018-06-21T15:39:18.6850000;240;488.972441785943
2018-06-21T15:39:18.6870000;242;489.183935056612
2018-06-21T15:39:18.6890000;244;488.337961973937
2018-06-21T15:39:18.6910000;246;488.337961973937
2018-06-21T15:39:18.6930000;248;488.126468703269
2018-06-21T15:39:18.6950000;250;487.703482161931
2018-06-21T15:39:18.6970000;252;487.491988891263
2018-06-21T15:39:18.6990000;254;487.491988891263
2018-06-21T15:39:18.7010000;256;486.434522537919
2018-06-21T15:39:18.7030000;258;486.011535996582
2018-06-21T15:39:18.7050000;260;485.588549455245
2018-06-21T15:39:18.7070000;262;484.108096560564
2018-06-21T15:39:18.7090000;264;483.262123477889
2018-06-21T15:39:18.7110000;266;482.627643665883
2018-06-21T15:39:18.7130000;268;481.570177312540
2018-06-21T15:39:18.7150000;270;481.358684041871
2018-06-21T15:39:18.7170000;272;480.724204229865
2018-06-21T15:39:18.7190000;274;479.666737876522
2018-06-21T15:39:18.7210000;276;479.455244605853
2018-06-21T15:39:18.7230000;278;478.186284981841
2018-06-21T15:39:18.7250000;280;476.917325357830
2018-06-21T15:39:18.7270000;282;476.282845545824
2018-06-21T15:39:18.7290000;284;475.013885921812
2018-06-21T15:39:18.7310000;286;474.379406109806
2018-06-21T15:39:18.7330000;288;473.744926297800
2018-06-21T15:39:18.7350000;290;473.110446485794
2018-06-21T15:39:18.7370000;292;472.687459944456
2018-06-21T15:39:18.7390000;294;472.052980132450
2018-06-21T15:39:18.7410000;296;471.418500320444
2018-06-21T15:39:18.7430000;298;471.629993591113
2018-06-21T15:39:18.7450000;300;472.052980132450
2018-06-21T15:39:18.7470000;302;472.687459944456
2018-06-21T15:39:18.7490000;304;472.687459944456
2018-06-21T15:39:18.7510000;306;472.898953215125
2018-06-21T15:39:18.7530000;308;472.898953215125
2018-06-21T15:39:18.7550000;310;472.687459944456
2018-06-21T15:39:18.7570000;312;472.475966673788
2018-06-21T15:39:18.7590000;314;472.687459944456
2018-06-21T15:39:18.7610000;316;472.898953215125
2018-06-21T15:39:18.7630000;318;472.898953215125
2018-06-21T15:39:18.7650000;320;473.110446485794
2018-06-21T15:39:18.7670000;322;472.475966673788
2018-06-21T15:39:18.7690000;324;471.841486861782
2018-06-21T15:39:18.7710000;326;470.995513779107
2018-06-21T15:39:18.7730000;328;469.938047425764
2018-06-21T15:39:18.7750000;330;469.938047425764
2018-06-21T15:39:18.7770000;332;469.726554155095
2018-06-21T15:39:18.7790000;334;469.726554155095
2018-06-21T15:39:18.7810000;336;469.726554155095
2018-06-21T15:39:18.7830000;338;469.515060884426
2018-06-21T15:39:18.7850000;340;469.515060884426
2018-06-21T15:39:18.7870000;342;469.515060884426
2018-06-21T15:39:18.7890000;344;469.938047425764
2018-06-21T15:39:18.7910000;346;470.572527237770
2018-06-21T15:39:18.7930000;348;471.418500320444
2018-06-21T15:39:18.7950000;350;471.418500320444
2018-06-21T15:39:18.7970000;352;471.418500320444
2018-06-21T15:39:18.7990000;354;471.418500320444
2018-06-21T15:39:18.8010000;356;471.418500320444
2018-06-21T15:39:18.8030000;358;471.207007049776
2018-06-21T15:39:18.8050000;360;471.418500320444
2018-06-21T15:39:18.8070000;362;471.629993591113
2018-06-21T15:39:18.8090000;364;471.418500320444
2018-06-21T15:39:18.8110000;366;471.418500320444
2018-06-21T15:39:18.8130000;368;470.361033967101
2018-06-21T15:39:18.8150000;370;469.938047425764
2018-06-21T15:39:18.8170000;372;469.726554155095
2018-06-21T15:39:18.8190000;374;469.726554155095
2018-06-21T15:39:18.8210000;376;469.303567613758
2018-06-21T15:39:18.8230000;378;469.726554155095
2018-06-21T15:39:18.8250000;380;469.726554155095
2018-06-21T15:39:18.8270000;382;469.726554155095
2018-06-21T15:39:18.8290000;384;469.515060884426
2018-06-21T15:39:18.8310000;386;469.515060884426
2018-06-21T15:39:18.8330000;388;470.572527237770
2018-06-21T15:39:18.8350000;390;470.995513779107
2018-06-21T15:39:18.8370000;392;471.841486861782
2018-06-21T15:39:18.8390000;394;471.841486861782
2018-06-21T15:39:18.8410000;396;472.475966673788
2018-06-21T15:39:18.8430000;398;471.841486861782
2018-06-21T15:39:18.8450000;400;471.629993591113
2018-06-21T15:39:18.8470000;402;471.841486861782
2018-06-21T15:39:18.8490000;404;471.841486861782
2018-06-21T15:39:18.8510000;406;471.629993591113
2018-06-21T15:39:18.8530000;408;471.841486861782
2018-06-21T15:39:18.8550000;410;471.841486861782
2018-06-21T15:39:18.8570000;412;471.841486861782
2018-06-21T15:39:18.8590000;414;472.475966673788
2018-06-21T15:39:18.8610000;416;472.475966673788
2018-06-21T15:39:18.8630000;418;471.629993591113
2018-06-21T15:39:18.8650000;420;469.726554155095
2018-06-21T15:39:18.8670000;422;469.726554155095
2018-06-21T15:39:18.8690000;424;469.515060884426
2018-06-21T15:39:18.8710000;426;469.938047425764
2018-06-21T15:39:18.8730000;428;469.515060884426
2018-06-21T15:39:18.8750000;430;469.515060884426
2018-06-21T15:39:18.8770000;432;468.880581072420
2018-06-21T15:39:18.8790000;434;468.246101260414
2018-06-21T15:39:18.8810000;436;468.034607989746
2018-06-21T15:39:18.8830000;438;469.303567613758
2018-06-21T15:39:18.8850000;440;470.995513779107
2018-06-21T15:39:18.8870000;442;471.207007049776
2018-06-21T15:39:18.8890000;444;471.418500320444
2018-06-21T15:39:18.8910000;446;471.207007049776
2018-06-21T15:39:18.8930000;448;471.207007049776
2018-06-21T15:39:18.8950000;450;471.207007049776
2018-06-21T15:39:18.8970000;452;471.418500320444
2018-06-21T15:39:18.8990000;454;471.841486861782
2018-06-21T15:39:18.9010000;456;471.841486861782
2018-06-21T15:39:18.9030000;458;472.052980132450
2018-06-21T15:39:18.9050000;460;472.898953215125
2018-06-21T15:39:18.9070000;462;473.533433027131
2018-06-21T15:39:18.9090000;464;473.744926297800
2018-06-21T15:39:18.9110000;466;474.379406109806
2018-06-21T15:39:18.9130000;468;473.744926297800
2018-06-21T15:39:18.9150000;470;474.379406109806
2018-06-21T15:39:18.9170000;472;475.013885921812
2018-06-21T15:39:18.9190000;474;475.225379192480
2018-06-21T15:39:18.9210000;476;475.436872463149
2018-06-21T15:39:18.9230000;478;475.436872463149
2018-06-21T15:39:18.9250000;480;475.436872463149
2018-06-21T15:39:18.9270000;482;475.225379192480
2018-06-21T15:39:18.9290000;484;475.436872463149
2018-06-21T15:39:18.9310000;486;476.071352275155
2018-06-21T15:39:18.9330000;488;476.494338816492
2018-06-21T15:39:18.9350000;490;476.282845545824
2018-06-21T15:39:18.9370000;492;476.282845545824
2018-06-21T15:39:18.9390000;494;475.859859004486
2018-06-21T15:39:18.9410000;496;476.282845545824
2018-06-21T15:39:18.9430000;498;475.436872463149
2018-06-21T15:39:18.9450000;500;475.013885921812
2018-06-21T15:39:18.9470000;502;474.590899380474
2018-06-21T15:39:18.9490000;504;474.167912839137
2018-06-21T15:39:18.9510000;506;473.744926297800
2018-06-21T15:39:18.9530000;508;474.167912839137
2018-06-21T15:39:18.9550000;510;473.321939756462
2018-06-21T15:39:18.9570000;512;472.898953215125
2018-06-21T15:39:18.9590000;514;472.475966673788
2018-06-21T15:39:18.9610000;516;470.995513779107
2018-06-21T15:39:18.9630000;518;470.361033967101
2018-06-21T15:39:18.9650000;520;470.149540696432
2018-06-21T15:39:18.9670000;522;469.726554155095
2018-06-21T15:39:18.9690000;524;468.880581072420
2018-06-21T15:39:18.9710000;526;468.669087801752
2018-06-21T15:39:18.9730000;528;467.823114719077
2018-06-21T15:39:18.9750000;530;467.611621448408
2018-06-21T15:39:18.9770000;532;466.977141636402
2018-06-21T15:39:18.9790000;534;467.188634907071
2018-06-21T15:39:18.9810000;536;467.611621448408
2018-06-21T15:39:18.9830000;538;467.188634907071
2018-06-21T15:39:18.9850000;540;467.188634907071
2018-06-21T15:39:18.9870000;542;467.611621448408
2018-06-21T15:39:18.9890000;544;468.034607989746
2018-06-21T15:39:18.9910000;546;467.611621448408
2018-06-21T15:39:18.9930000;548;467.823114719077
2018-06-21T15:39:18.9950000;550;467.823114719077
2018-06-21T15:39:18.9970000;552;467.823114719077
2018-06-21T15:39:18.9990000;554;468.034607989746
2018-06-21T15:39:19.0010000;556;468.457594531083
2018-06-21T15:39:19.0030000;558;468.669087801752
2018-06-21T15:39:19.0050000;560;468.034607989746
2018-06-21T15:39:19.0070000;562;468.246101260414
2018-06-21T15:39:19.0090000;564;468.246101260414
2018-06-21T15:39:19.0110000;566;468.880581072420
2018-06-21T15:39:19.0130000;568;468.669087801752
2018-06-21T15:39:19.0150000;570;468.669087801752
2018-06-21T15:39:19.0170000;572;468.669087801752
2018-06-21T15:39:19.0190000;574;468.457594531083
2018-06-21T15:39:19.0210000;576;468.034607989746
2018-06-21T15:39:19.0230000;578;468.034607989746
2018-06-21T15:39:19.0250000;580;468.457594531083
2018-06-21T15:39:19.0270000;582;467.823114719077
2018-06-21T15:39:19.0290000;584;467.823114719077
2018-06-21T15:39:19.0310000;586;467.611621448408
2018-06-21T15:39:19.0330000;588;467.611621448408
2018-06-21T15:39:19.0350000;590;466.977141636402
2018-06-21T15:39:19.0370000;592;467.188634907071
2018-06-21T15:39:19.0390000;594;466.765648365734
2018-06-21T15:39:19.0410000;596;466.977141636402
2018-06-21T15:39:19.0430000;598;466.765648365734
2018-06-21T15:39:19.0450000;600;466.554155095065
2018-06-21T15:39:19.0470000;602;466.977141636402
2018-06-21T15:39:19.0490000;604;466.977141636402
2018-06-21T15:39:19.0510000;606;466.765648365734
2018-06-21T15:39:19.0530000;608;466.765648365734
2018-06-21T15:39:19.0550000;610;466.977141636402
2018-06-21T15:39:19.0570000;612;466.977141636402
2018-06-21T15:39:19.0590000;614;467.188634907071
2018-06-21T15:39:19.0610000;616;467.611621448408
2018-06-21T15:39:19.0630000;618;468.246101260414
2018-06-21T15:39:19.0650000;620;468.457594531083
2018-06-21T15:39:19.0670000;622;468.669087801752
2018-06-21T15:39:19.0690000;624;468.880581072420
2018-06-21T15:39:19.0710000;626;469.515060884426
2018-06-21T15:39:19.0730000;628;469.938047425764
2018-06-21T15:39:19.0750000;630;469.726554155095
2018-06-21T15:39:19.0770000;632;470.149540696432
2018-06-21T15:39:19.0790000;634;469.938047425764
2018-06-21T15:39:19.0810000;636;469.938047425764
2018-06-21T15:39:19.0830000;638;469.515060884426
2018-06-21T15:39:19.0850000;640;469.303567613758
2018-06-21T15:39:19.0870000;642;468.669087801752
2018-06-21T15:39:19.0890000;644;468.457594531083
2018-06-21T15:39:19.0910000;646;468.457594531083
2018-06-21T15:39:19.0930000;648;468.034607989746
2018-06-21T15:39:19.0950000;650;468.246101260414
2018-06-21T15:39:19.0970000;652;467.611621448408
2018-06-21T15:39:19.0990000;654;467.823114719077
2018-06-21T15:39:19.1010000;656;466.554155095065
2018-06-21T15:39:19.1030000;658;465.708182012391
2018-06-21T15:39:19.1050000;660;465.285195471053
2018-06-21T15:39:19.1070000;662;465.496688741722
