Vide;Time;Value
-------------------- N13 --------------------
2018-06-21T15:39:06.0570000;0;512.025208288827
2018-06-21T15:39:06.0590000;2;512.448194830165
2018-06-21T15:39:06.0610000;4;512.659688100833
2018-06-21T15:39:06.0630000;6;512.448194830165
2018-06-21T15:39:06.0650000;8;510.544755394147
2018-06-21T15:39:06.0670000;10;504.199957274087
2018-06-21T15:39:06.0690000;12;495.740226447340
2018-06-21T15:39:06.0710000;14;488.972441785943
2018-06-21T15:39:06.0730000;16;481.570177312540
2018-06-21T15:39:06.0750000;18;476.282845545824
2018-06-21T15:39:06.0770000;20;472.898953215125
2018-06-21T15:39:06.0790000;22;470.149540696432
2018-06-21T15:39:06.0810000;24;467.823114719077
2018-06-21T15:39:06.0830000;26;466.131168553728
2018-06-21T15:39:06.0850000;28;466.765648365734
2018-06-21T15:39:06.0870000;30;471.841486861782
2018-06-21T15:39:06.0890000;32;479.032258064516
2018-06-21T15:39:06.0910000;34;484.531083101901
2018-06-21T15:39:06.0930000;36;489.183935056612
2018-06-21T15:39:06.0950000;38;492.144840845973
2018-06-21T15:39:06.0970000;40;492.990813928648
2018-06-21T15:39:06.0990000;42;493.202307199316
2018-06-21T15:39:06.1010000;44;492.356334116642
2018-06-21T15:39:06.1030000;46;491.087374492630
2018-06-21T15:39:06.1050000;48;489.183935056612
2018-06-21T15:39:06.1070000;50;487.914975432600
2018-06-21T15:39:06.1090000;52;485.588549455245
2018-06-21T15:39:06.1110000;54;482.416150395215
2018-06-21T15:39:06.1130000;56;479.243751335185
2018-06-21T15:39:06.1150000;58;476.705832087161
2018-06-21T15:39:06.1170000;60;474.802392651143
2018-06-21T15:39:06.1190000;62;473.110446485794
2018-06-21T15:39:06.1210000;64;470.995513779107
2018-06-21T15:39:06.1230000;66;469.515060884426
2018-06-21T15:39:06.1250000;68;468.457594531083
2018-06-21T15:39:06.1270000;70;466.765648365734
2018-06-21T15:39:06.1290000;72;465.496688741722
2018-06-21T15:39:06.1310000;74;465.073702200385
2018-06-21T15:39:06.1330000;76;464.862208929716
2018-06-21T15:39:06.1350000;78;464.862208929716
2018-06-21T15:39:06.1370000;80;464.650715659047
2018-06-21T15:39:06.1390000;82;464.016235847041
2018-06-21T15:39:06.1410000;84;463.593249305704
2018-06-21T15:39:06.1430000;86;463.593249305704
2018-06-21T15:39:06.1450000;88;463.381756035035
2018-06-21T15:39:06.1470000;90;463.170262764367
2018-06-21T15:39:06.1490000;92;463.381756035035
2018-06-21T15:39:06.1510000;94;462.747276223029
2018-06-21T15:39:06.1530000;96;462.112796411023
2018-06-21T15:39:06.1550000;98;461.901303140355
2018-06-21T15:39:06.1570000;100;461.689809869686
2018-06-21T15:39:06.1590000;102;461.689809869686
2018-06-21T15:39:06.1610000;104;461.689809869686
2018-06-21T15:39:06.1630000;106;462.112796411023
2018-06-21T15:39:06.1650000;108;462.747276223029
2018-06-21T15:39:06.1670000;110;463.381756035035
2018-06-21T15:39:06.1690000;112;463.593249305704
2018-06-21T15:39:06.1710000;114;465.708182012391
2018-06-21T15:39:06.1730000;116;467.611621448408
2018-06-21T15:39:06.1750000;118;468.669087801752
2018-06-21T15:39:06.1770000;120;469.515060884426
2018-06-21T15:39:06.1790000;122;470.361033967101
2018-06-21T15:39:06.1810000;124;471.207007049776
2018-06-21T15:39:06.1830000;126;470.361033967101
2018-06-21T15:39:06.1850000;128;470.572527237770
2018-06-21T15:39:06.1870000;130;470.149540696432
2018-06-21T15:39:06.1890000;132;469.938047425764
2018-06-21T15:39:06.1910000;134;468.880581072420
2018-06-21T15:39:06.1930000;136;468.246101260414
2018-06-21T15:39:06.1950000;138;467.611621448408
2018-06-21T15:39:06.1970000;140;467.823114719077
2018-06-21T15:39:06.1990000;142;466.765648365734
2018-06-21T15:39:06.2010000;144;465.708182012391
2018-06-21T15:39:06.2030000;146;465.285195471053
2018-06-21T15:39:06.2050000;148;464.650715659047
2018-06-21T15:39:06.2070000;150;464.439222388379
2018-06-21T15:39:06.2090000;152;464.439222388379
2018-06-21T15:39:06.2110000;154;464.439222388379
2018-06-21T15:39:06.2130000;156;464.439222388379
2018-06-21T15:39:06.2150000;158;464.862208929716
2018-06-21T15:39:06.2170000;160;464.650715659047
2018-06-21T15:39:06.2190000;162;465.285195471053
2018-06-21T15:39:06.2210000;164;466.554155095065
2018-06-21T15:39:06.2230000;166;467.611621448408
2018-06-21T15:39:06.2250000;168;468.669087801752
2018-06-21T15:39:06.2270000;170;469.515060884426
2018-06-21T15:39:06.2290000;172;470.572527237770
2018-06-21T15:39:06.2310000;174;472.475966673788
2018-06-21T15:39:06.2330000;176;473.533433027131
2018-06-21T15:39:06.2350000;178;473.321939756462
2018-06-21T15:39:06.2370000;180;474.802392651143
2018-06-21T15:39:06.2390000;182;475.859859004486
2018-06-21T15:39:06.2410000;184;476.282845545824
2018-06-21T15:39:06.2430000;186;477.340311899167
2018-06-21T15:39:06.2450000;188;478.186284981841
2018-06-21T15:39:06.2470000;190;478.609271523179
2018-06-21T15:39:06.2490000;192;478.609271523179
2018-06-21T15:39:06.2510000;194;477.340311899167
2018-06-21T15:39:06.2530000;196;476.705832087161
2018-06-21T15:39:06.2550000;198;477.763298440504
2018-06-21T15:39:06.2570000;200;477.763298440504
2018-06-21T15:39:06.2590000;202;478.186284981841
2018-06-21T15:39:06.2610000;204;479.243751335185
2018-06-21T15:39:06.2630000;206;479.243751335185
