Vide;Time;Value
-------------------- N13 --------------------
2018-06-21T15:26:20.7270000;0;455.556505020295
2018-06-21T15:26:20.7290000;2;455.767998290963
2018-06-21T15:26:20.7310000;4;456.402478102969
2018-06-21T15:26:20.7330000;6;455.979491561632
2018-06-21T15:26:20.7350000;8;454.710531937620
2018-06-21T15:26:20.7370000;10;448.577227088229
2018-06-21T15:26:20.7390000;12;442.020935697501
2018-06-21T15:26:20.7410000;14;435.887630848109
2018-06-21T15:26:20.7430000;16;432.715231788079
2018-06-21T15:26:20.7450000;18;430.600299081393
2018-06-21T15:26:20.7470000;20;429.542832728050
2018-06-21T15:26:20.7490000;22;429.542832728050
2018-06-21T15:26:20.7510000;24;429.965819269387
2018-06-21T15:26:20.7530000;26;430.600299081393
2018-06-21T15:26:20.7550000;28;432.715231788079
2018-06-21T15:26:20.7570000;30;439.271523178808
2018-06-21T15:26:20.7590000;32;447.308267464217
2018-06-21T15:26:20.7610000;34;455.345011749626
2018-06-21T15:26:20.7630000;36;459.997863704337
2018-06-21T15:26:20.7650000;38;463.381756035035
2018-06-21T15:26:20.7670000;40;465.073702200385
2018-06-21T15:26:20.7690000;42;466.131168553728
2018-06-21T15:26:20.7710000;44;466.977141636402
2018-06-21T15:26:20.7730000;46;467.188634907071
2018-06-21T15:26:20.7750000;48;468.034607989746
2018-06-21T15:26:20.7770000;50;468.034607989746
2018-06-21T15:26:20.7790000;52;467.611621448408
2018-06-21T15:26:20.7810000;54;467.188634907071
2018-06-21T15:26:20.7830000;56;466.765648365734
2018-06-21T15:26:20.7850000;58;466.131168553728
2018-06-21T15:26:20.7870000;60;466.342661824396
2018-06-21T15:26:20.7890000;62;465.708182012391
2018-06-21T15:26:20.7910000;64;465.285195471053
2018-06-21T15:26:20.7930000;66;465.285195471053
2018-06-21T15:26:20.7950000;68;464.862208929716
2018-06-21T15:26:20.7970000;70;464.650715659047
2018-06-21T15:26:20.7990000;72;464.439222388379
2018-06-21T15:26:20.8010000;74;461.689809869686
2018-06-21T15:26:20.8030000;76;460.632343516343
2018-06-21T15:26:20.8050000;78;459.997863704337
2018-06-21T15:26:20.8070000;80;458.940397350993
2018-06-21T15:26:20.8090000;82;458.305917538987
2018-06-21T15:26:20.8110000;84;457.459944456313
2018-06-21T15:26:20.8130000;86;456.613971373638
