Vide;Time;Value
-------------------- N17 --------------------
2018-06-25T10:39:44.0550000;0;535.5
2018-06-25T10:39:44.0570000;2;547.6
2018-06-25T10:39:44.0590000;4;556.7
2018-06-25T10:39:44.0610000;6;565.7
2018-06-25T10:39:44.0630000;8;571.3
2018-06-25T10:39:44.0650000;10;576.5
2018-06-25T10:39:44.0670000;12;578.7
2018-06-25T10:39:44.0690000;14;580.8
2018-06-25T10:39:44.0710000;16;581.3
2018-06-25T10:39:44.0730000;18;580.8
2018-06-25T10:39:44.0750000;20;579.1
2018-06-25T10:39:44.0770000;22;577.8
2018-06-25T10:39:44.0790000;24;573.9
2018-06-25T10:39:44.0810000;26;568.3
2018-06-25T10:39:44.0830000;28;564.0
2018-06-25T10:39:44.0850000;30;559.3
2018-06-25T10:39:44.0870000;32;555.8
2018-06-25T10:39:44.0890000;34;550.6
2018-06-25T10:39:44.0910000;36;545.5
2018-06-25T10:39:44.0930000;38;540.7
2018-06-25T10:39:44.0950000;40;534.7
2018-06-25T10:39:44.0970000;42;530.4
2018-06-25T10:39:44.0990000;44;527.3
2018-06-25T10:39:44.1010000;46;523.4
2018-06-25T10:39:44.1030000;48;519.6
2018-06-25T10:39:44.1050000;50;512.7
2018-06-25T10:39:44.1070000;52;508.3
2018-06-25T10:39:44.1090000;54;505.8
2018-06-25T10:39:44.1110000;56;501.0
2018-06-25T10:39:44.1130000;58;495.0
2018-06-25T10:39:44.1150000;60;489.4
2018-06-25T10:39:44.1170000;62;484.2
2018-06-25T10:39:44.1190000;64;479.9
2018-06-25T10:39:44.1210000;66;475.5
2018-06-25T10:39:44.1230000;68;469.5
2018-06-25T10:39:44.1250000;70;466.5
2018-06-25T10:39:44.1270000;72;465.2
2018-06-25T10:39:44.1290000;74;463.0
2018-06-25T10:39:44.1310000;76;460.9
2018-06-25T10:39:44.1330000;78;458.7
2018-06-25T10:39:44.1350000;80;456.6
2018-06-25T10:39:44.1370000;82;455.7
2018-06-25T10:39:44.1390000;84;453.1
2018-06-25T10:39:44.1410000;86;451.8
2018-06-25T10:39:44.1430000;88;448.8
2018-06-25T10:39:44.1450000;90;445.8
2018-06-25T10:39:44.1470000;92;442.3
2018-06-25T10:39:44.1490000;94;440.6
2018-06-25T10:39:44.1510000;96;439.3
2018-06-25T10:39:44.1530000;98;437.6
2018-06-25T10:39:44.1550000;100;436.3
2018-06-25T10:39:44.1570000;102;432.8
2018-06-25T10:39:44.1590000;104;431.5
2018-06-25T10:39:44.1610000;106;429.8
2018-06-25T10:39:44.1630000;108;428.5
2018-06-25T10:39:44.1650000;110;428.1
2018-06-25T10:39:44.1670000;112;425.9
2018-06-25T10:39:44.1690000;114;423.3
2018-06-25T10:39:44.1710000;116;422.5
2018-06-25T10:39:44.1730000;118;421.2
2018-06-25T10:39:44.1750000;120;419.9
2018-06-25T10:39:44.1770000;122;419.4
2018-06-25T10:39:44.1790000;124;419.0
2018-06-25T10:39:44.1810000;126;416.9
2018-06-25T10:39:44.1830000;128;416.4
2018-06-25T10:39:44.1850000;130;415.6
2018-06-25T10:39:44.1870000;132;415.6
2018-06-25T10:39:44.1890000;134;414.7
