Vide;Time;Value
-------------------- N7 --------------------
2018-06-25T10:39:28.4690000;0;666.3
2018-06-25T10:39:28.4710000;2;677.5
2018-06-25T10:39:28.4730000;4;688.3
2018-06-25T10:39:28.4750000;6;697.4
2018-06-25T10:39:28.4770000;8;704.3
2018-06-25T10:39:28.4790000;10;712.9
2018-06-25T10:39:28.4810000;12;713.8
2018-06-25T10:39:28.4830000;14;711.2
2018-06-25T10:39:28.4850000;16;711.2
2018-06-25T10:39:28.4870000;18;712.9
2018-06-25T10:39:28.4890000;20;713.8
2018-06-25T10:39:28.4910000;22;711.6
2018-06-25T10:39:28.4930000;24;709.9
2018-06-25T10:39:28.4950000;26;707.7
2018-06-25T10:39:28.4970000;28;704.3
2018-06-25T10:39:28.4990000;30;694.8
2018-06-25T10:39:28.5010000;32;693.0
2018-06-25T10:39:28.5030000;34;690.9
2018-06-25T10:39:28.5050000;36;687.9
2018-06-25T10:39:28.5070000;38;680.5
2018-06-25T10:39:28.5090000;40;674.9
2018-06-25T10:39:28.5110000;42;669.3
2018-06-25T10:39:28.5130000;44;663.7
2018-06-25T10:39:28.5150000;46;660.2
2018-06-25T10:39:28.5170000;48;656.4
2018-06-25T10:39:28.5190000;50;653.8
2018-06-25T10:39:28.5210000;52;647.3
2018-06-25T10:39:28.5230000;54;640.8
2018-06-25T10:39:28.5250000;56;635.2
2018-06-25T10:39:28.5270000;58;631.8
2018-06-25T10:39:28.5290000;60;628.3
2018-06-25T10:39:28.5310000;62;626.6
2018-06-25T10:39:28.5330000;64;621.0
2018-06-25T10:39:28.5350000;66;614.9
2018-06-25T10:39:28.5370000;68;608.9
2018-06-25T10:39:28.5390000;70;608.5
2018-06-25T10:39:28.5410000;72;608.5
2018-06-25T10:39:28.5430000;74;607.2
2018-06-25T10:39:28.5450000;76;604.1
2018-06-25T10:39:28.5470000;78;599.8
2018-06-25T10:39:28.5490000;80;597.7
2018-06-25T10:39:28.5510000;82;594.2
2018-06-25T10:39:28.5530000;84;594.2
2018-06-25T10:39:28.5550000;86;592.5
2018-06-25T10:39:28.5570000;88;588.2
2018-06-25T10:39:28.5590000;90;583.4
2018-06-25T10:39:28.5610000;92;578.7
2018-06-25T10:39:28.5630000;94;578.7
2018-06-25T10:39:28.5650000;96;577.8
2018-06-25T10:39:28.5670000;98;573.9
2018-06-25T10:39:28.5690000;100;570.9
2018-06-25T10:39:28.5710000;102;568.8
2018-06-25T10:39:28.5730000;104;568.3
2018-06-25T10:39:28.5750000;106;567.9
2018-06-25T10:39:28.5770000;108;566.6
2018-06-25T10:39:28.5790000;110;566.6
2018-06-25T10:39:28.5810000;112;564.9
2018-06-25T10:39:28.5830000;114;563.6
2018-06-25T10:39:28.5850000;116;564.0
2018-06-25T10:39:28.5870000;118;561.9
2018-06-25T10:39:28.5890000;120;563.1
2018-06-25T10:39:28.5910000;122;561.9
2018-06-25T10:39:28.5930000;124;558.4
2018-06-25T10:39:28.5950000;126;556.7
2018-06-25T10:39:28.5970000;128;556.7
2018-06-25T10:39:28.5990000;130;557.1
2018-06-25T10:39:28.6010000;132;557.1
2018-06-25T10:39:28.6030000;134;553.7
2018-06-25T10:39:28.6050000;136;551.5
2018-06-25T10:39:28.6070000;138;550.6
2018-06-25T10:39:28.6090000;140;548.9
2018-06-25T10:39:28.6110000;142;549.3
2018-06-25T10:39:28.6130000;144;549.3
2018-06-25T10:39:28.6150000;146;547.2
2018-06-25T10:39:28.6170000;148;544.2
2018-06-25T10:39:28.6190000;150;543.3
2018-06-25T10:39:28.6210000;152;542.4
2018-06-25T10:39:28.6230000;154;542.4
2018-06-25T10:39:28.6250000;156;539.4
2018-06-25T10:39:28.6270000;158;537.7
2018-06-25T10:39:28.6290000;160;537.3
2018-06-25T10:39:28.6310000;162;535.5
2018-06-25T10:39:28.6330000;164;536.8
2018-06-25T10:39:28.6350000;166;535.5
2018-06-25T10:39:28.6370000;168;538.6
2018-06-25T10:39:28.6390000;170;540.3
2018-06-25T10:39:28.6410000;172;538.6
2018-06-25T10:39:28.6430000;174;539.4
2018-06-25T10:39:28.6450000;176;540.3
2018-06-25T10:39:28.6470000;178;540.7
2018-06-25T10:39:28.6490000;180;538.6
2018-06-25T10:39:28.6510000;182;538.1
2018-06-25T10:39:28.6530000;184;537.3
2018-06-25T10:39:28.6550000;186;537.7
2018-06-25T10:39:28.6570000;188;538.1
2018-06-25T10:39:28.6590000;190;534.7
2018-06-25T10:39:28.6610000;192;535.1
2018-06-25T10:39:28.6630000;194;536.0
2018-06-25T10:39:28.6650000;196;537.3
2018-06-25T10:39:28.6670000;198;539.4
2018-06-25T10:39:28.6690000;200;540.7
2018-06-25T10:39:28.6710000;202;541.6
2018-06-25T10:39:28.6730000;204;541.1
2018-06-25T10:39:28.6750000;206;543.7
2018-06-25T10:39:28.6770000;208;541.1
2018-06-25T10:39:28.6790000;210;541.6
2018-06-25T10:39:28.6810000;212;540.7
2018-06-25T10:39:28.6830000;214;538.1
2018-06-25T10:39:28.6850000;216;539.0
2018-06-25T10:39:28.6870000;218;538.6
2018-06-25T10:39:28.6890000;220;539.4
2018-06-25T10:39:28.6910000;222;539.0
2018-06-25T10:39:28.6930000;224;539.0
2018-06-25T10:39:28.6950000;226;537.3
2018-06-25T10:39:28.6970000;228;536.0
2018-06-25T10:39:28.6990000;230;537.3
