Vide;Time;Value
-------------------- N17 --------------------
2018-06-25T10:56:01.7190000;0;550.6
2018-06-25T10:56:01.7210000;2;560.6
2018-06-25T10:56:01.7230000;4;570.5
2018-06-25T10:56:01.7250000;6;574.4
2018-06-25T10:56:01.7270000;8;578.7
2018-06-25T10:56:01.7290000;10;581.7
2018-06-25T10:56:01.7310000;12;585.2
2018-06-25T10:56:01.7330000;14;585.2
2018-06-25T10:56:01.7350000;16;585.6
2018-06-25T10:56:01.7370000;18;583.9
2018-06-25T10:56:01.7390000;20;582.1
2018-06-25T10:56:01.7410000;22;582.1
2018-06-25T10:56:01.7430000;24;582.1
2018-06-25T10:56:01.7450000;26;585.6
2018-06-25T10:56:01.7470000;28;593.8
2018-06-25T10:56:01.7490000;30;602.4
2018-06-25T10:56:01.7510000;32;614.5
2018-06-25T10:56:01.7530000;34;633.9
2018-06-25T10:56:01.7550000;36;651.6
2018-06-25T10:56:01.7570000;38;681.0
2018-06-25T10:56:01.7590000;40;703.8
2018-06-25T10:56:01.7610000;42;721.5
2018-06-25T10:56:01.7630000;44;743.5
2018-06-25T10:56:01.7650000;46;764.7
2018-06-25T10:56:01.7670000;48;788.8
2018-06-25T10:56:01.7690000;50;806.5
2018-06-25T10:56:01.7710000;52;820.3
2018-06-25T10:56:01.7730000;54;829.4
2018-06-25T10:56:01.7750000;56;837.6
2018-06-25T10:56:01.7770000;58;845.8
2018-06-25T10:56:01.7790000;60;849.3
2018-06-25T10:56:01.7810000;62;857.5
2018-06-25T10:56:01.7830000;64;857.5
2018-06-25T10:56:01.7850000;66;858.3
2018-06-25T10:56:01.7870000;68;860.0
2018-06-25T10:56:01.7890000;70;860.5
2018-06-25T10:56:01.7910000;72;861.3
2018-06-25T10:56:01.7930000;74;862.2
2018-06-25T10:56:01.7950000;76;861.8
2018-06-25T10:56:01.7970000;78;860.0
2018-06-25T10:56:01.7990000;80;861.8
2018-06-25T10:56:01.8010000;82;860.5
2018-06-25T10:56:01.8030000;84;862.2
2018-06-25T10:56:01.8050000;86;862.2
2018-06-25T10:56:01.8070000;88;859.6
2018-06-25T10:56:01.8090000;90;855.7
2018-06-25T10:56:01.8110000;92;852.3
2018-06-25T10:56:01.8130000;94;850.1
2018-06-25T10:56:01.8150000;96;847.5
2018-06-25T10:56:01.8170000;98;844.1
2018-06-25T10:56:01.8190000;100;841.9
2018-06-25T10:56:01.8210000;102;839.8
2018-06-25T10:56:01.8230000;104;838.9
2018-06-25T10:56:01.8250000;106;834.2
2018-06-25T10:56:01.8270000;108;832.4
2018-06-25T10:56:01.8290000;110;829.8
2018-06-25T10:56:01.8310000;112;831.6
2018-06-25T10:56:01.8330000;114;828.5
2018-06-25T10:56:01.8350000;116;827.2
2018-06-25T10:56:01.8370000;118;825.5
2018-06-25T10:56:01.8390000;120;822.9
2018-06-25T10:56:01.8410000;122;820.8
2018-06-25T10:56:01.8430000;124;819.0
2018-06-25T10:56:01.8450000;126;821.6
2018-06-25T10:56:01.8470000;128;819.5
2018-06-25T10:56:01.8490000;130;819.5
2018-06-25T10:56:01.8510000;132;815.6
2018-06-25T10:56:01.8530000;134;813.0
2018-06-25T10:56:01.8550000;136;811.7
2018-06-25T10:56:01.8570000;138;809.6
2018-06-25T10:56:01.8590000;140;807.4
2018-06-25T10:56:01.8610000;142;805.7
2018-06-25T10:56:01.8630000;144;803.5
2018-06-25T10:56:01.8650000;146;797.9
2018-06-25T10:56:01.8670000;148;797.0
2018-06-25T10:56:01.8690000;150;796.2
2018-06-25T10:56:01.8710000;152;795.7
2018-06-25T10:56:01.8730000;154;795.3
2018-06-25T10:56:01.8750000;156;794.0
2018-06-25T10:56:01.8770000;158;794.0
2018-06-25T10:56:01.8790000;160;794.0
2018-06-25T10:56:01.8810000;162;793.2
2018-06-25T10:56:01.8830000;164;792.7
2018-06-25T10:56:01.8850000;166;792.7
2018-06-25T10:56:01.8870000;168;793.6
2018-06-25T10:56:01.8890000;170;794.4
2018-06-25T10:56:01.8910000;172;794.0
2018-06-25T10:56:01.8930000;174;794.4
2018-06-25T10:56:01.8950000;176;791.0
2018-06-25T10:56:01.8970000;178;788.4
2018-06-25T10:56:01.8990000;180;786.3
2018-06-25T10:56:01.9010000;182;785.8
2018-06-25T10:56:01.9030000;184;783.2
2018-06-25T10:56:01.9050000;186;780.2
2018-06-25T10:56:01.9070000;188;777.6
2018-06-25T10:56:01.9090000;190;774.6
2018-06-25T10:56:01.9110000;192;774.6
2018-06-25T10:56:01.9130000;194;772.4
2018-06-25T10:56:01.9150000;196;772.4
2018-06-25T10:56:01.9170000;198;771.1
2018-06-25T10:56:01.9190000;200;772.4
2018-06-25T10:56:01.9210000;202;772.4
2018-06-25T10:56:01.9230000;204;773.3
2018-06-25T10:56:01.9250000;206;774.2
2018-06-25T10:56:01.9270000;208;773.7
2018-06-25T10:56:01.9290000;210;773.7
2018-06-25T10:56:01.9310000;212;772.0
2018-06-25T10:56:01.9330000;214;772.4
2018-06-25T10:56:01.9350000;216;773.7
2018-06-25T10:56:01.9370000;218;777.6
2018-06-25T10:56:01.9390000;220;776.3
2018-06-25T10:56:01.9410000;222;774.2
2018-06-25T10:56:01.9430000;224;772.4
2018-06-25T10:56:01.9450000;226;770.7
2018-06-25T10:56:01.9470000;228;772.0
2018-06-25T10:56:01.9490000;230;771.1
2018-06-25T10:56:01.9510000;232;772.0
2018-06-25T10:56:01.9530000;234;771.1
2018-06-25T10:56:01.9550000;236;769.4
2018-06-25T10:56:01.9570000;238;766.8
2018-06-25T10:56:01.9590000;240;767.3
2018-06-25T10:56:01.9610000;242;768.6
2018-06-25T10:56:01.9630000;244;769.4
2018-06-25T10:56:01.9650000;246;769.4
2018-06-25T10:56:01.9670000;248;769.0
2018-06-25T10:56:01.9690000;250;770.3
2018-06-25T10:56:01.9710000;252;771.1
2018-06-25T10:56:01.9730000;254;772.9
2018-06-25T10:56:01.9750000;256;773.7
2018-06-25T10:56:01.9770000;258;774.6
2018-06-25T10:56:01.9790000;260;775.9
2018-06-25T10:56:01.9810000;262;775.9
2018-06-25T10:56:01.9830000;264;776.8
2018-06-25T10:56:01.9850000;266;779.3
2018-06-25T10:56:01.9870000;268;780.2
2018-06-25T10:56:01.9890000;270;777.6
2018-06-25T10:56:01.9910000;272;774.6
2018-06-25T10:56:01.9930000;274;773.7
2018-06-25T10:56:01.9950000;276;773.3
2018-06-25T10:56:01.9970000;278;772.0
2018-06-25T10:56:01.9990000;280;771.1
2018-06-25T10:56:02.0010000;282;772.0
2018-06-25T10:56:02.0030000;284;770.7
2018-06-25T10:56:02.0050000;286;769.0
2018-06-25T10:56:02.0070000;288;767.3
2018-06-25T10:56:02.0090000;290;769.4
2018-06-25T10:56:02.0110000;292;770.7
2018-06-25T10:56:02.0130000;294;770.7
2018-06-25T10:56:02.0150000;296;770.7
2018-06-25T10:56:02.0170000;298;770.3
2018-06-25T10:56:02.0190000;300;770.3
2018-06-25T10:56:02.0210000;302;769.9
2018-06-25T10:56:02.0230000;304;767.7
2018-06-25T10:56:02.0250000;306;767.3
2018-06-25T10:56:02.0270000;308;769.0
2018-06-25T10:56:02.0290000;310;769.0
