Vide;Time;Value
-------------------- N23 --------------------
2018-06-21T15:42:05.0610000;0;584.567400128178
2018-06-21T15:42:05.0630000;2;585.413373210852
2018-06-21T15:42:05.0650000;4;586.259346293527
2018-06-21T15:42:05.0670000;6;586.470839564196
2018-06-21T15:42:05.0690000;8;584.144413586840
2018-06-21T15:42:05.0710000;10;578.011108737449
2018-06-21T15:42:05.0730000;12;558.976714377270
2018-06-21T15:42:05.0750000;14;535.077974791711
2018-06-21T15:42:05.0770000;16;502.719504379406
2018-06-21T15:42:05.0790000;18;461.901303140355
2018-06-21T15:42:05.0810000;20;410.931424909207
2018-06-21T15:42:05.0830000;22;335.851313821833
2018-06-21T15:42:05.0850000;24;280.228583635975
2018-06-21T15:42:05.0870000;26;225.028839991455
2018-06-21T15:42:05.0890000;28;172.367015594958
2018-06-21T15:42:05.0910000;30;124.146549882504
2018-06-21T15:42:05.0930000;32;70.004272591327
2018-06-21T15:42:05.0950000;34;39.126255073702
2018-06-21T15:42:05.0970000;36;16.707968382824
2018-06-21T15:42:05.0990000;38;2.537919248024
2018-06-21T15:42:05.1010000;40;-2.326425977355
2018-06-21T15:42:05.1030000;42;-1.268959624012
2018-06-21T15:42:05.1050000;44;-1.903439436018
2018-06-21T15:42:05.1070000;46;-1.480452894681
2018-06-21T15:42:05.1090000;48;-1.480452894681
2018-06-21T15:42:05.1110000;50;-1.903439436018
2018-06-21T15:42:05.1130000;52;-0.634479812006
2018-06-21T15:42:05.1150000;54;-0.845973082675
2018-06-21T15:42:05.1170000;56;-2.749412518693
2018-06-21T15:42:05.1190000;58;-3.806878872036
2018-06-21T15:42:05.1210000;60;-3.595385601367
2018-06-21T15:42:05.1230000;62;-3.172399060030
2018-06-21T15:42:05.1250000;64;-2.537919248024
2018-06-21T15:42:05.1270000;66;-2.114932706687
2018-06-21T15:42:05.1290000;68;-1.903439436018
2018-06-21T15:42:05.1310000;70;-2.537919248024
2018-06-21T15:42:05.1330000;72;-4.229865413373
2018-06-21T15:42:05.1350000;74;-4.652851954711
2018-06-21T15:42:05.1370000;76;-2.749412518693
2018-06-21T15:42:05.1390000;78;-1.480452894681
2018-06-21T15:42:05.1410000;80;-1.057466353343
2018-06-21T15:42:05.1430000;82;-1.480452894681
2018-06-21T15:42:05.1450000;84;-2.749412518693
2018-06-21T15:42:05.1470000;86;-4.652851954711
2018-06-21T15:42:05.1490000;88;-5.498825037385
2018-06-21T15:42:05.1510000;90;-4.441358684042
2018-06-21T15:42:05.1530000;92;-4.018372142705
2018-06-21T15:42:05.1550000;94;-4.018372142705
2018-06-21T15:42:05.1570000;96;-4.018372142705
2018-06-21T15:42:05.1590000;98;-4.229865413373
2018-06-21T15:42:05.1610000;100;-4.864345225379
2018-06-21T15:42:05.1630000;102;-5.287331766717
2018-06-21T15:42:05.1650000;104;-4.229865413373
2018-06-21T15:42:05.1670000;106;-2.114932706687
2018-06-21T15:42:05.1690000;108;-1.268959624012
2018-06-21T15:42:05.1710000;110;-2.114932706687
2018-06-21T15:42:05.1730000;112;-3.172399060030
2018-06-21T15:42:05.1750000;114;-3.595385601367
2018-06-21T15:42:05.1770000;116;-4.229865413373
2018-06-21T15:42:05.1790000;118;-3.595385601367
2018-06-21T15:42:05.1810000;120;-2.960905789361
2018-06-21T15:42:05.1830000;122;-2.326425977355
2018-06-21T15:42:05.1850000;124;-2.749412518693
2018-06-21T15:42:05.1870000;126;-3.595385601367
2018-06-21T15:42:05.1890000;128;-3.806878872036
2018-06-21T15:42:05.1910000;130;-3.595385601367
2018-06-21T15:42:05.1930000;132;-2.326425977355
2018-06-21T15:42:05.1950000;134;-1.480452894681
2018-06-21T15:42:05.1970000;136;-1.057466353343
2018-06-21T15:42:05.1990000;138;-1.480452894681
2018-06-21T15:42:05.2010000;140;-2.960905789361
2018-06-21T15:42:05.2030000;142;-3.806878872036
2018-06-21T15:42:05.2050000;144;-3.172399060030
2018-06-21T15:42:05.2070000;146;-2.960905789361
2018-06-21T15:42:05.2090000;148;-2.326425977355
2018-06-21T15:42:05.2110000;150;-2.326425977355
2018-06-21T15:42:05.2130000;152;-2.749412518693
2018-06-21T15:42:05.2150000;154;-3.806878872036
2018-06-21T15:42:05.2170000;156;-4.018372142705
2018-06-21T15:42:05.2190000;158;-3.806878872036
