Vide;Time;Value
-------------------- N13 --------------------
2018-06-21T15:41:54.1390000;0;549.671010467849
2018-06-21T15:41:54.1410000;2;549.671010467849
2018-06-21T15:41:54.1430000;4;549.882503738517
2018-06-21T15:41:54.1450000;6;550.093997009186
2018-06-21T15:41:54.1470000;8;549.459517197180
2018-06-21T15:41:54.1490000;10;544.383678701132
2018-06-21T15:41:54.1510000;12;535.289468062380
2018-06-21T15:41:54.1530000;14;528.944669942320
2018-06-21T15:41:54.1550000;16;523.022858363597
2018-06-21T15:41:54.1570000;18;517.524033326212
2018-06-21T15:41:54.1590000;20;512.659688100833
2018-06-21T15:41:54.1610000;22;506.314889980773
2018-06-21T15:41:54.1630000;24;501.873531296731
2018-06-21T15:41:54.1650000;26;498.066652424696
2018-06-21T15:41:54.1670000;28;494.894253364666
2018-06-21T15:41:54.1690000;30;495.317239906003
2018-06-21T15:41:54.1710000;32;497.220679342021
2018-06-21T15:41:54.1730000;34;496.374706259346
2018-06-21T15:41:54.1750000;36;495.528733176672
2018-06-21T15:41:54.1770000;38;494.048280281991
2018-06-21T15:41:54.1790000;40;492.356334116642
2018-06-21T15:41:54.1810000;42;489.395428327281
2018-06-21T15:41:54.1830000;44;487.069002349925
2018-06-21T15:41:54.1850000;46;484.108096560564
2018-06-21T15:41:54.1870000;48;481.147190771203
2018-06-21T15:41:54.1890000;50;478.397778252510
2018-06-21T15:41:54.1910000;52;474.802392651143
2018-06-21T15:41:54.1930000;54;473.110446485794
2018-06-21T15:41:54.1950000;56;471.629993591113
2018-06-21T15:41:54.1970000;58;470.149540696432
2018-06-21T15:41:54.1990000;60;468.669087801752
2018-06-21T15:41:54.2010000;62;467.188634907071
2018-06-21T15:41:54.2030000;64;466.977141636402
2018-06-21T15:41:54.2050000;66;465.708182012391
2018-06-21T15:41:54.2070000;68;465.285195471053
2018-06-21T15:41:54.2090000;70;464.862208929716
2018-06-21T15:41:54.2110000;72;465.073702200385
2018-06-21T15:41:54.2130000;74;466.131168553728
2018-06-21T15:41:54.2150000;76;467.823114719077
2018-06-21T15:41:54.2170000;78;466.765648365734
2018-06-21T15:41:54.2190000;80;466.554155095065
2018-06-21T15:41:54.2210000;82;467.823114719077
2018-06-21T15:41:54.2230000;84;468.246101260414
2018-06-21T15:41:54.2250000;86;469.726554155095
2018-06-21T15:41:54.2270000;88;471.418500320444
2018-06-21T15:41:54.2290000;90;473.744926297800
2018-06-21T15:41:54.2310000;92;475.436872463149
2018-06-21T15:41:54.2330000;94;476.917325357830
2018-06-21T15:41:54.2350000;96;478.397778252510
2018-06-21T15:41:54.2370000;98;482.416150395215
2018-06-21T15:41:54.2390000;100;487.491988891263
2018-06-21T15:41:54.2410000;102;490.029908139286
2018-06-21T15:41:54.2430000;104;492.990813928648
2018-06-21T15:41:54.2450000;106;496.163212988678
2018-06-21T15:41:54.2470000;108;498.912625507370
2018-06-21T15:41:54.2490000;110;502.930997650075
2018-06-21T15:41:54.2510000;112;505.891903439436
2018-06-21T15:41:54.2530000;114;508.429822687460
2018-06-21T15:41:54.2550000;116;510.544755394147
2018-06-21T15:41:54.2570000;118;512.448194830165
2018-06-21T15:41:54.2590000;120;514.351634266182
2018-06-21T15:41:54.2610000;122;515.620593890194
2018-06-21T15:41:54.2630000;124;516.889553514206
2018-06-21T15:41:54.2650000;126;518.158513138218
2018-06-21T15:41:54.2670000;128;518.370006408887
2018-06-21T15:41:54.2690000;130;517.312540055544
2018-06-21T15:41:54.2710000;132;517.312540055544
2018-06-21T15:41:54.2730000;134;518.158513138218
2018-06-21T15:41:54.2750000;136;518.370006408887
2018-06-21T15:41:54.2770000;138;518.158513138218
2018-06-21T15:41:54.2790000;140;517.947019867550
2018-06-21T15:41:54.2810000;142;518.581499679556
2018-06-21T15:41:54.2830000;144;518.370006408887
2018-06-21T15:41:54.2850000;146;517.947019867550
2018-06-21T15:41:54.2870000;148;517.947019867550
2018-06-21T15:41:54.2890000;150;518.792992950224
2018-06-21T15:41:54.2910000;152;518.581499679556
2018-06-21T15:41:54.2930000;154;518.370006408887
2018-06-21T15:41:54.2950000;156;518.158513138218
2018-06-21T15:41:54.2970000;158;518.158513138218
2018-06-21T15:41:54.2990000;160;518.581499679556
2018-06-21T15:41:54.3010000;162;518.158513138218
2018-06-21T15:41:54.3030000;164;518.792992950224
2018-06-21T15:41:54.3050000;166;519.638966032899
