Vide;Time;Value
-------------------- N19 --------------------
2018-06-21T15:29:03.1910000;0;443.289895321513
2018-06-21T15:29:03.1930000;2;442.866908780175
2018-06-21T15:29:03.1950000;4;442.443922238838
2018-06-21T15:29:03.1970000;6;441.809442426832
2018-06-21T15:29:03.1990000;8;440.540482802820
2018-06-21T15:29:03.2010000;10;436.733603930784
2018-06-21T15:29:03.2030000;12;427.850886562700
2018-06-21T15:29:03.2050000;14;423.832514419996
2018-06-21T15:29:03.2070000;16;420.237128818628
2018-06-21T15:29:03.2090000;18;417.910702841273
2018-06-21T15:29:03.2110000;20;416.641743217261
2018-06-21T15:29:03.2130000;22;416.007263405255
2018-06-21T15:29:03.2150000;24;416.641743217261
2018-06-21T15:29:03.2170000;26;418.545182653279
2018-06-21T15:29:03.2190000;28;421.506088442640
2018-06-21T15:29:03.2210000;30;426.581926938688
2018-06-21T15:29:03.2230000;32;437.579577013459
2018-06-21T15:29:03.2250000;34;443.501388592181
2018-06-21T15:29:03.2270000;36;448.577227088229
2018-06-21T15:29:03.2290000;38;452.384105960265
2018-06-21T15:29:03.2310000;40;455.133518478958
2018-06-21T15:29:03.2330000;42;457.459944456313
2018-06-21T15:29:03.2350000;44;458.305917538987
2018-06-21T15:29:03.2370000;46;458.305917538987
2018-06-21T15:29:03.2390000;48;458.094424268319
2018-06-21T15:29:03.2410000;50;458.094424268319
2018-06-21T15:29:03.2430000;52;456.825464644307
2018-06-21T15:29:03.2450000;54;455.133518478958
2018-06-21T15:29:03.2470000;56;454.076052125614
2018-06-21T15:29:03.2490000;58;453.864558854946
2018-06-21T15:29:03.2510000;60;453.864558854946
2018-06-21T15:29:03.2530000;62;453.441572313608
2018-06-21T15:29:03.2550000;64;453.018585772271
2018-06-21T15:29:03.2570000;66;452.595599230934
2018-06-21T15:29:03.2590000;68;452.384105960265
2018-06-21T15:29:03.2610000;70;451.749626148259
2018-06-21T15:29:03.2630000;72;451.538132877590
2018-06-21T15:29:03.2650000;74;451.961119418928
2018-06-21T15:29:03.2670000;76;451.961119418928
2018-06-21T15:29:03.2690000;78;451.749626148259
2018-06-21T15:29:03.2710000;80;451.115146336253
2018-06-21T15:29:03.2730000;82;450.692159794916
2018-06-21T15:29:03.2750000;84;450.692159794916
2018-06-21T15:29:03.2770000;86;450.692159794916
2018-06-21T15:29:03.2790000;88;450.269173253578
2018-06-21T15:29:03.2810000;90;450.480666524247
2018-06-21T15:29:03.2830000;92;450.269173253578
2018-06-21T15:29:03.2850000;94;450.057679982910
2018-06-21T15:29:03.2870000;96;450.057679982910
2018-06-21T15:29:03.2890000;98;449.211706900235
2018-06-21T15:29:03.2910000;100;447.308267464217
2018-06-21T15:29:03.2930000;102;446.673787652211
2018-06-21T15:29:03.2950000;104;445.616321298868
2018-06-21T15:29:03.2970000;106;445.827814569536
2018-06-21T15:29:03.2990000;108;445.193334757530
2018-06-21T15:29:03.3010000;110;445.193334757530
2018-06-21T15:29:03.3030000;112;445.193334757530
2018-06-21T15:29:03.3050000;114;445.404828028199
2018-06-21T15:29:03.3070000;116;444.981841486862
2018-06-21T15:29:03.3090000;118;445.193334757530
2018-06-21T15:29:03.3110000;120;447.096774193548
2018-06-21T15:29:03.3130000;122;447.519760734886
2018-06-21T15:29:03.3150000;124;448.154240546892
2018-06-21T15:29:03.3170000;126;447.731254005554
2018-06-21T15:29:03.3190000;128;448.154240546892
2018-06-21T15:29:03.3210000;130;448.154240546892
2018-06-21T15:29:03.3230000;132;447.519760734886
2018-06-21T15:29:03.3250000;134;447.519760734886
2018-06-21T15:29:03.3270000;136;447.519760734886
2018-06-21T15:29:03.3290000;138;447.308267464217
2018-06-21T15:29:03.3310000;140;446.673787652211
2018-06-21T15:29:03.3330000;142;446.250801110874
2018-06-21T15:29:03.3350000;144;446.039307840205
2018-06-21T15:29:03.3370000;146;445.404828028199
2018-06-21T15:29:03.3390000;148;444.347361674856
2018-06-21T15:29:03.3410000;150;442.655415509507
2018-06-21T15:29:03.3430000;152;442.655415509507
2018-06-21T15:29:03.3450000;154;442.232428968169
2018-06-21T15:29:03.3470000;156;442.020935697501
2018-06-21T15:29:03.3490000;158;441.809442426832
2018-06-21T15:29:03.3510000;160;441.809442426832
2018-06-21T15:29:03.3530000;162;441.597949156163
2018-06-21T15:29:03.3550000;164;441.809442426832
2018-06-21T15:29:03.3570000;166;442.232428968169
2018-06-21T15:29:03.3590000;168;443.712881862850
2018-06-21T15:29:03.3610000;170;444.981841486862
2018-06-21T15:29:03.3630000;172;445.404828028199
2018-06-21T15:29:03.3650000;174;445.827814569536
2018-06-21T15:29:03.3670000;176;446.673787652211
2018-06-21T15:29:03.3690000;178;446.885280922880
2018-06-21T15:29:03.3710000;180;447.096774193548
2018-06-21T15:29:03.3730000;182;447.519760734886
2018-06-21T15:29:03.3750000;184;447.731254005554
2018-06-21T15:29:03.3770000;186;447.731254005554
2018-06-21T15:29:03.3790000;188;447.731254005554
2018-06-21T15:29:03.3810000;190;447.731254005554
2018-06-21T15:29:03.3830000;192;448.577227088229
2018-06-21T15:29:03.3850000;194;448.154240546892
2018-06-21T15:29:03.3870000;196;446.250801110874
2018-06-21T15:29:03.3890000;198;445.827814569536
2018-06-21T15:29:03.3910000;200;445.404828028199
2018-06-21T15:29:03.3930000;202;445.404828028199
2018-06-21T15:29:03.3950000;204;445.404828028199
2018-06-21T15:29:03.3970000;206;445.193334757530
2018-06-21T15:29:03.3990000;208;445.404828028199
2018-06-21T15:29:03.4010000;210;445.193334757530
2018-06-21T15:29:03.4030000;212;444.347361674856
2018-06-21T15:29:03.4050000;214;445.193334757530
2018-06-21T15:29:03.4070000;216;446.250801110874
2018-06-21T15:29:03.4090000;218;446.885280922880
2018-06-21T15:29:03.4110000;220;447.519760734886
2018-06-21T15:29:03.4130000;222;447.519760734886
2018-06-21T15:29:03.4150000;224;447.519760734886
2018-06-21T15:29:03.4170000;226;448.154240546892
2018-06-21T15:29:03.4190000;228;447.519760734886
2018-06-21T15:29:03.4210000;230;447.731254005554
2018-06-21T15:29:03.4230000;232;447.519760734886
2018-06-21T15:29:03.4250000;234;447.519760734886
2018-06-21T15:29:03.4270000;236;447.519760734886
2018-06-21T15:29:03.4290000;238;447.519760734886
2018-06-21T15:29:03.4310000;240;446.885280922880
2018-06-21T15:29:03.4330000;242;446.039307840205
2018-06-21T15:29:03.4350000;244;445.827814569536
2018-06-21T15:29:03.4370000;246;445.616321298868
2018-06-21T15:29:03.4390000;248;445.404828028199
2018-06-21T15:29:03.4410000;250;444.981841486862
2018-06-21T15:29:03.4430000;252;444.981841486862
2018-06-21T15:29:03.4450000;254;444.347361674856
2018-06-21T15:29:03.4470000;256;444.558854945524
2018-06-21T15:29:03.4490000;258;444.981841486862
2018-06-21T15:29:03.4510000;260;445.616321298868
2018-06-21T15:29:03.4530000;262;446.250801110874
2018-06-21T15:29:03.4550000;264;446.673787652211
2018-06-21T15:29:03.4570000;266;446.885280922880
2018-06-21T15:29:03.4590000;268;447.308267464217
2018-06-21T15:29:03.4610000;270;447.308267464217
2018-06-21T15:29:03.4630000;272;447.519760734886
2018-06-21T15:29:03.4650000;274;447.731254005554
2018-06-21T15:29:03.4670000;276;447.731254005554
2018-06-21T15:29:03.4690000;278;447.731254005554
2018-06-21T15:29:03.4710000;280;447.519760734886
2018-06-21T15:29:03.4730000;282;447.519760734886
2018-06-21T15:29:03.4750000;284;447.731254005554
2018-06-21T15:29:03.4770000;286;447.519760734886
2018-06-21T15:29:03.4790000;288;447.308267464217
2018-06-21T15:29:03.4810000;290;446.885280922880
2018-06-21T15:29:03.4830000;292;446.885280922880
2018-06-21T15:29:03.4850000;294;446.885280922880
2018-06-21T15:29:03.4870000;296;446.885280922880
2018-06-21T15:29:03.4890000;298;446.885280922880
2018-06-21T15:29:03.4910000;300;446.885280922880
2018-06-21T15:29:03.4930000;302;446.885280922880
2018-06-21T15:29:03.4950000;304;446.673787652211
2018-06-21T15:29:03.4970000;306;446.673787652211
2018-06-21T15:29:03.4990000;308;446.885280922880
2018-06-21T15:29:03.5010000;310;447.731254005554
2018-06-21T15:29:03.5030000;312;448.365733817560
2018-06-21T15:29:03.5050000;314;448.577227088229
2018-06-21T15:29:03.5070000;316;448.577227088229
2018-06-21T15:29:03.5090000;318;448.788720358898
2018-06-21T15:29:03.5110000;320;449.000213629566
2018-06-21T15:29:03.5130000;322;448.788720358898
2018-06-21T15:29:03.5150000;324;449.000213629566
2018-06-21T15:29:03.5170000;326;449.846186712241
2018-06-21T15:29:03.5190000;328;449.846186712241
2018-06-21T15:29:03.5210000;330;450.057679982910
2018-06-21T15:29:03.5230000;332;449.846186712241
2018-06-21T15:29:03.5250000;334;449.846186712241
2018-06-21T15:29:03.5270000;336;449.000213629566
2018-06-21T15:29:03.5290000;338;448.365733817560
2018-06-21T15:29:03.5310000;340;448.154240546892
2018-06-21T15:29:03.5330000;342;447.731254005554
2018-06-21T15:29:03.5350000;344;448.154240546892
2018-06-21T15:29:03.5370000;346;447.519760734886
2018-06-21T15:29:03.5390000;348;447.519760734886
2018-06-21T15:29:03.5410000;350;447.519760734886
2018-06-21T15:29:03.5430000;352;447.096774193548
2018-06-21T15:29:03.5450000;354;446.885280922880
2018-06-21T15:29:03.5470000;356;447.308267464217
2018-06-21T15:29:03.5490000;358;447.519760734886
2018-06-21T15:29:03.5510000;360;448.365733817560
2018-06-21T15:29:03.5530000;362;448.577227088229
2018-06-21T15:29:03.5550000;364;448.788720358898
2018-06-21T15:29:03.5570000;366;448.788720358898
2018-06-21T15:29:03.5590000;368;449.000213629566
2018-06-21T15:29:03.5610000;370;448.577227088229
2018-06-21T15:29:03.5630000;372;448.577227088229
2018-06-21T15:29:03.5650000;374;448.154240546892
2018-06-21T15:29:03.5670000;376;448.154240546892
2018-06-21T15:29:03.5690000;378;448.154240546892
2018-06-21T15:29:03.5710000;380;447.731254005554
2018-06-21T15:29:03.5730000;382;446.885280922880
2018-06-21T15:29:03.5750000;384;446.039307840205
2018-06-21T15:29:03.5770000;386;445.616321298868
2018-06-21T15:29:03.5790000;388;445.616321298868
2018-06-21T15:29:03.5810000;390;445.616321298868
2018-06-21T15:29:03.5830000;392;446.039307840205
2018-06-21T15:29:03.5850000;394;446.673787652211
2018-06-21T15:29:03.5870000;396;446.673787652211
2018-06-21T15:29:03.5890000;398;446.673787652211
2018-06-21T15:29:03.5910000;400;446.673787652211
2018-06-21T15:29:03.5930000;402;447.308267464217
2018-06-21T15:29:03.5950000;404;447.731254005554
2018-06-21T15:29:03.5970000;406;448.154240546892
2018-06-21T15:29:03.5990000;408;448.365733817560
2018-06-21T15:29:03.6010000;410;448.365733817560
2018-06-21T15:29:03.6030000;412;447.731254005554
2018-06-21T15:29:03.6050000;414;447.308267464217
2018-06-21T15:29:03.6070000;416;447.731254005554
2018-06-21T15:29:03.6090000;418;448.365733817560
2018-06-21T15:29:03.6110000;420;448.365733817560
2018-06-21T15:29:03.6130000;422;448.577227088229
2018-06-21T15:29:03.6150000;424;448.365733817560
2018-06-21T15:29:03.6170000;426;448.365733817560
2018-06-21T15:29:03.6190000;428;447.731254005554
2018-06-21T15:29:03.6210000;430;448.154240546892
2018-06-21T15:29:03.6230000;432;447.731254005554
2018-06-21T15:29:03.6250000;434;448.154240546892
2018-06-21T15:29:03.6270000;436;447.731254005554
